AK-109,AK5C,AK-74,AKM,AKS74-U,AS VAL,AUG A1,SKS Auto,Famas-G2,G36k,G3A3,Galil,L85A2,M16A2,M4,SCAR-L,SG552,Stoner 63,VSS,Agram 2000,CX8 Storm,Vector 10mm,Vector 9mm,Luty,MAC-10,MAC-11,MAT-49,MP40,MP5,MP7,MP9,MPX JW,FNP90,PP-19 Bizon,PPSH,Thompson 1928,UMP45,UMP45 Reaper,BAR,XM250,M1A SASS,SKS,AWM,Mosin,Springfield,Hunter,C1911,Deagle,5-7,Glock 17,Makarov,Ruger,Tokarev,USP,JW 2011,JW G34,SVD,Barrett
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,165,250,160,152,400,345,160,116,189,210,108,445,114,160,400,200,120,90,1,1,0,1,1,0,2,0,2,4,3,8,2,2,5,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,165,220,150,120,114,400,345,160,116,126,210,162,356,171,240,300,400,120,90,1,1,0,1,1,0,4,0,2,4,3,9,2,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,165,220,200,160,114,500,345,240,116,252,210,108,267,114,160,200,300,120,90,1,1,0,1,1,0,3,0,2,4,6,9,2,4,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,165,150,200,114,400,345,160,116,189,280,108,356,114,240,300,200,120,90,1,1,0,1,1,0,2,0,2,4,6,7,2,2,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,400,240,165,220,250,160,152,400,230,160,116,189,210,108,267,171,240,300,300,120,90,1,1,0,1,1,0,2,0,2,4,3,7,3,3,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,165,220,250,120,190,300,575,160,116,189,280,108,445,114,160,200,200,120,90,1,1,0,1,1,0,3,0,2,3,3,7,2,2,3,5,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,240,110,165,250,120,114,400,345,240,116,189,210,108,445,171,240,300,200,120,90,1,1,0,1,1,0,2,0,2,5,3,8,2,3,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,220,250,120,114,400,345,240,116,189,280,108,267,114,240,300,200,120,90,1,1,0,1,1,0,2,0,2,3,4,8,2,2,2,5,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,275,165,150,160,152,300,230,160,116,126,350,108,267,114,160,200,300,120,90,1,1,0,1,1,0,3,0,3,4,4,7,2,3,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,165,275,150,160,114,300,460,320,174,126,280,162,356,114,400,300,300,120,90,1,1,0,1,1,0,3,0,2,3,3,9,2,3,2,5,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,110,220,200,200,114,400,230,160,116,126,210,108,623,171,160,200,200,120,90,1,1,0,1,1,0,3,0,2,3,6,7,2,3,5,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,220,200,160,114,300,460,240,116,126,210,108,267,114,160,300,200,120,90,1,1,0,1,1,0,3,1,2,3,3,7,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,240,165,220,150,120,190,500,460,240,116,189,210,162,267,114,160,200,200,120,90,1,1,0,1,1,0,3,0,2,4,4,8,3,3,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,165,150,120,114,400,230,240,116,126,280,108,445,114,160,200,300,120,90,1,1,0,1,1,0,3,0,2,4,4,8,2,2,5,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,400,180,110,165,150,120,114,300,230,160,116,189,210,108,267,171,240,200,200,120,90,1,1,0,1,1,0,2,0,2,4,3,7,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,110,165,150,120,114,600,230,160,116,126,490,108,267,171,160,300,400,120,90,1,1,0,1,1,0,2,0,2,3,4,7,2,2,3,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,165,165,200,120,114,300,345,160,116,126,350,162,267,171,160,200,200,120,90,1,1,0,1,1,0,3,0,2,4,3,7,2,3,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,240,110,220,200,120,114,400,230,160,116,126,210,108,356,114,240,200,200,120,90,1,1,0,1,1,0,2,0,2,3,3,10,2,3,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,110,220,200,200,152,300,230,240,116,126,210,108,445,114,240,200,200,120,90,1,1,0,1,1,0,3,0,3,3,5,9,2,2,3,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,165,165,150,200,114,500,230,160,116,189,210,108,356,114,240,200,300,120,90,1,1,0,1,1,0,2,0,2,3,3,8,2,3,3,5,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,360,110,275,150,120,114,500,805,160,116,126,210,108,356,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,3,3,7,2,3,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,110,220,150,160,114,300,230,320,116,252,280,108,445,114,160,300,200,120,90,1,1,0,1,1,0,2,1,2,3,3,9,2,2,6,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,300,165,165,150,200,152,300,230,160,116,126,280,108,534,114,240,200,200,120,90,1,1,0,1,1,0,3,0,4,3,4,10,3,2,3,5,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,300,110,165,200,160,114,300,345,320,116,189,280,162,267,114,160,300,200,120,90,1,1,0,1,1,0,2,0,2,3,3,8,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,165,200,120,114,300,345,320,174,189,210,108,267,114,160,200,300,120,90,1,1,0,1,1,0,4,0,2,5,5,9,2,3,3,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,220,200,200,114,400,575,160,116,252,280,108,445,114,240,200,400,120,90,1,1,0,1,1,0,4,0,2,3,5,8,2,2,3,5,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,165,150,160,114,300,230,160,116,189,280,108,356,114,240,300,200,120,90,1,1,0,1,1,0,2,0,2,4,3,9,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,165,165,250,160,152,300,230,160,174,189,210,162,267,114,160,200,200,120,90,1,1,0,1,1,0,6,0,2,3,3,7,2,2,3,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,165,220,200,240,114,400,345,240,116,126,210,108,267,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,3,3,11,2,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,400,180,110,220,250,200,190,300,460,160,116,252,280,108,356,114,160,300,200,120,90,1,1,0,1,1,0,2,0,2,3,3,8,2,5,4,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,220,200,160,266,400,345,160,116,126,210,108,267,114,240,300,200,120,90,1,1,0,1,1,0,2,0,2,4,4,9,2,3,2,5,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,220,150,160,114,300,230,240,116,189,210,162,267,228,160,200,200,120,90,1,1,0,1,1,0,2,0,2,5,5,7,5,2,4,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,400,240,110,165,250,200,114,400,345,160,116,252,350,162,267,114,240,300,200,120,90,1,1,0,1,1,0,2,0,2,4,3,9,2,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,300,220,220,150,160,152,300,230,160,116,315,350,108,267,171,160,200,300,120,90,1,1,0,1,1,0,2,0,2,3,5,10,2,3,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,330,200,280,152,500,460,240,116,126,280,108,445,114,240,200,300,120,90,1,1,0,1,1,0,2,0,2,5,3,8,2,5,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,240,165,165,150,120,228,300,230,240,116,315,420,108,356,114,160,300,200,120,90,1,1,0,1,1,0,2,0,2,3,3,8,2,2,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,240,165,220,200,120,114,400,230,160,116,126,210,108,267,114,320,200,200,120,90,1,1,0,1,1,0,2,0,2,4,3,9,3,3,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,165,165,150,120,114,300,345,240,174,126,210,162,267,171,240,500,200,120,90,1,1,0,1,1,0,2,0,2,3,3,12,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,165,200,120,152,400,230,160,116,126,210,162,267,114,320,400,300,120,90,1,1,0,1,1,0,2,0,2,3,3,7,2,2,3,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,220,150,120,152,300,230,160,116,126,210,108,267,114,160,200,400,120,90,1,1,0,1,1,0,2,0,2,4,3,7,3,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,275,150,200,114,400,345,160,174,189,210,108,267,114,320,300,200,120,90,1,1,0,1,1,0,2,1,2,4,6,8,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,165,150,240,190,300,230,160,116,126,280,108,267,114,160,200,200,120,90,1,1,0,1,1,0,3,1,2,4,4,9,2,3,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,110,220,200,200,114,300,460,320,116,189,280,108,356,114,160,300,300,120,90,1,1,0,1,1,0,2,0,2,4,4,10,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,300,110,220,200,160,152,400,345,160,116,126,280,108,267,114,160,300,300,120,90,1,1,0,1,1,0,2,0,2,4,4,7,3,2,3,5,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,300,110,165,150,160,190,500,345,160,116,126,280,108,356,114,240,200,200,120,90,1,1,0,1,1,0,2,0,2,3,3,7,2,4,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,165,200,120,190,300,230,160,116,189,210,108,356,114,160,300,300,120,90,1,1,0,1,1,0,2,0,3,3,3,8,2,2,4,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,300,165,220,150,120,114,400,230,160,116,189,210,108,267,114,160,300,200,120,90,1,1,0,1,1,0,4,0,2,4,4,8,2,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,240,110,220,150,160,190,300,230,240,116,126,280,108,445,114,160,200,300,120,90,1,1,0,1,1,0,2,0,2,3,3,9,2,5,2,5,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,220,150,120,152,500,345,240,116,126,280,108,534,114,160,200,400,120,90,1,1,0,1,1,0,2,0,2,4,4,7,2,3,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,240,165,165,150,120,114,300,230,160,116,126,350,108,267,114,160,300,200,120,90,1,1,0,1,1,0,2,0,4,4,4,8,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,240,110,220,150,120,152,500,230,160,116,126,210,108,356,114,320,200,300,120,90,1,1,0,1,1,0,2,0,3,6,3,7,2,3,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,240,110,165,150,160,152,500,345,160,116,252,210,108,267,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,3,4,8,4,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,220,150,160,114,300,230,160,116,189,350,108,356,114,320,200,200,120,90,1,1,0,1,1,0,2,0,2,5,4,8,2,3,2,6,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,400,180,165,220,200,120,114,300,345,240,116,126,210,108,267,114,160,300,200,120,90,1,1,0,1,1,0,4,0,2,3,3,8,2,2,3,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,300,110,165,150,120,152,500,230,240,116,126,350,108,445,114,240,600,200,120,90,1,1,0,1,1,0,2,0,2,4,4,7,2,3,5,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,165,150,120,152,500,230,240,116,252,420,108,445,114,160,200,200,120,90,1,1,0,1,1,0,4,0,2,3,3,10,3,3,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,480,180,110,220,150,160,190,300,230,160,116,126,210,108,445,114,240,200,300,120,90,1,1,0,1,1,0,2,0,2,5,4,9,2,2,4,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,165,165,250,160,152,800,230,160,116,126,280,108,356,114,160,200,300,120,90,1,1,0,1,1,0,2,0,2,6,4,8,2,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,220,200,120,114,300,345,240,116,126,280,108,267,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,3,3,8,2,3,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,165,220,150,120,152,300,230,240,116,189,210,108,445,114,160,300,200,120,90,1,1,0,1,1,0,2,1,2,3,3,8,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,165,200,120,114,300,460,160,116,189,210,108,267,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,4,4,10,2,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,480,180,110,220,150,160,114,300,230,240,116,126,210,108,267,171,320,300,200,120,90,1,1,0,1,1,0,2,0,2,5,3,7,2,2,2,7,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,110,220,200,160,152,300,230,240,116,126,280,162,267,114,160,300,200,120,90,1,1,0,1,1,0,2,0,2,4,3,9,2,2,2,5,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,480,180,110,275,150,160,114,300,460,160,116,126,280,108,445,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,4,5,8,2,3,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,400,180,110,165,150,120,114,400,230,160,116,126,210,108,267,114,160,300,200,120,90,1,1,0,1,1,0,3,0,2,3,3,7,2,3,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,220,165,150,120,190,500,690,240,116,126,280,162,267,171,160,300,200,120,90,1,1,0,1,1,0,3,0,2,4,3,7,2,3,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,220,200,120,190,400,345,240,116,126,280,108,356,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,3,3,7,2,2,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,165,220,250,120,114,500,575,240,116,126,280,108,267,171,160,200,200,120,90,1,1,0,1,1,0,3,0,2,4,3,9,3,3,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,165,330,150,120,114,400,230,160,116,126,350,108,356,114,320,300,200,120,90,1,1,0,1,1,0,2,0,2,4,4,9,2,4,4,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,330,150,120,114,400,230,160,116,126,280,108,356,114,400,300,200,120,90,1,1,0,1,1,0,2,0,2,4,7,12,2,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,275,150,120,114,300,230,240,116,126,210,108,356,114,160,200,200,120,90,1,1,0,1,1,0,4,0,2,4,4,7,2,3,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,275,220,250,120,152,500,460,160,116,126,210,108,267,114,320,200,200,120,90,1,1,0,1,1,0,2,0,2,3,5,8,2,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,400,180,165,275,150,120,114,300,460,160,116,126,280,108,267,114,160,200,700,120,90,1,1,0,1,1,0,2,0,2,5,4,7,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,330,200,160,190,400,230,240,116,189,210,108,267,114,160,200,300,120,90,1,1,0,1,1,0,6,0,2,4,6,7,3,2,4,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,165,165,200,120,228,400,230,240,116,126,210,108,534,114,240,200,400,120,90,1,1,0,1,1,0,3,0,2,4,4,11,3,2,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,165,165,200,160,114,300,230,160,116,126,420,108,267,114,160,300,300,120,90,1,1,0,1,1,0,3,0,2,4,4,7,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,400,180,110,220,150,120,114,300,345,160,116,126,210,162,356,114,320,200,200,120,90,1,1,0,1,1,0,3,0,3,3,3,8,2,2,3,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,400,180,165,220,150,120,114,400,230,160,116,126,210,108,356,114,160,300,400,120,90,1,1,0,1,1,0,3,0,2,3,3,8,2,2,2,5,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,400,180,165,275,250,120,190,400,230,240,174,126,210,108,267,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,3,7,9,4,2,3,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,220,200,120,190,400,345,240,116,189,210,108,267,114,160,300,200,120,90,1,1,0,1,1,0,2,0,2,5,4,8,2,2,3,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,165,200,160,114,300,230,240,116,126,350,108,356,114,240,400,200,120,90,1,1,0,1,1,0,3,0,2,3,6,9,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,240,110,220,250,120,114,400,230,160,116,126,210,108,356,114,160,400,300,120,90,1,1,0,1,1,0,2,1,2,3,5,11,2,3,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,165,150,120,152,300,230,160,116,126,280,162,445,114,160,300,200,120,90,1,1,0,1,1,0,2,0,2,3,4,7,2,3,3,6,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,110,165,250,120,114,300,345,160,116,441,210,162,445,114,320,400,200,120,90,1,1,0,1,1,0,2,0,2,4,3,7,3,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,400,240,110,165,200,120,114,400,575,160,116,126,280,108,356,114,160,300,200,120,90,1,1,0,1,1,0,2,0,2,3,3,7,2,4,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,240,110,165,300,160,152,400,460,240,116,126,210,162,356,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,3,3,9,2,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,110,165,200,120,190,500,345,240,116,189,420,108,623,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,3,6,7,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,480,240,220,165,200,120,114,400,345,160,116,189,280,108,267,171,160,300,300,120,90,1,1,0,1,1,0,2,0,2,3,5,8,2,3,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,165,220,150,160,114,300,230,160,116,126,280,108,356,171,160,300,200,120,90,1,1,0,1,1,0,2,0,2,7,5,11,3,3,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,220,165,150,120,114,300,230,160,174,126,420,108,267,171,160,200,200,120,90,1,1,0,1,1,0,2,0,3,3,5,9,2,2,3,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,240,110,165,150,160,114,600,230,240,116,126,210,108,267,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,3,3,8,2,2,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,220,150,120,114,300,230,160,116,315,280,108,445,114,240,200,200,120,90,1,1,0,1,1,0,3,0,2,4,7,7,2,3,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,240,165,220,150,160,114,300,230,160,116,252,350,108,267,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,4,4,8,2,5,3,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,220,250,160,190,300,230,160,116,126,210,108,356,171,160,200,200,120,90,1,1,0,1,1,0,3,0,2,3,3,10,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,110,165,150,200,152,300,230,160,116,126,350,162,356,114,240,200,200,120,90,1,1,0,1,1,0,3,0,2,4,3,7,2,2,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,480,240,165,165,200,120,152,400,230,160,116,378,280,108,534,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,3,3,11,2,2,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,540,275,220,200,160,190,300,460,160,116,126,280,108,267,114,160,300,200,120,90,1,1,0,1,1,0,2,0,3,3,3,9,2,3,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,165,150,160,114,400,230,320,116,126,280,108,356,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,6,3,9,2,3,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,220,165,150,120,114,300,575,240,116,315,280,108,356,114,240,300,200,120,90,1,1,0,1,1,0,2,0,2,3,7,8,2,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,400,240,165,165,150,160,152,300,230,160,174,126,210,108,445,114,320,300,200,120,90,1,1,0,1,1,0,2,0,2,3,5,9,2,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,165,250,120,114,300,230,240,174,189,350,108,356,114,160,200,200,120,90,1,1,0,1,1,0,2,0,2,3,4,8,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,165,150,160,190,400,345,240,116,126,280,162,534,114,160,600,200,120,90,1,1,0,1,1,0,2,1,2,4,3,10,2,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,165,275,150,120,114,400,230,400,116,126,280,108,445,114,160,200,200,120,90,1,1,0,1,1,0,3,0,2,3,4,8,2,4,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,400,300,110,165,200,240,114,300,345,160,116,126,280,108,267,114,320,200,200,120,90,1,1,0,1,1,0,4,0,3,5,3,8,2,2,4,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,220,165,150,160,114,400,230,160,174,252,280,108,356,114,240,200,700,120,90,1,1,0,1,1,0,2,0,2,5,3,10,2,3,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,165,200,200,114,300,345,160,116,126,210,108,445,114,240,200,200,120,90,1,1,0,1,1,0,2,0,2,7,4,8,2,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,275,200,160,114,400,230,240,116,126,280,108,267,114,160,200,300,120,90,1,1,0,1,1,0,3,0,2,4,3,10,2,3,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,165,200,120,114,400,230,160,116,126,210,108,267,114,240,200,400,120,90,1,1,0,1,1,0,2,0,2,4,4,8,3,2,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,330,200,200,114,300,230,160,116,189,280,108,623,114,160,300,300,120,90,1,1,0,1,1,0,5,0,3,3,3,7,2,3,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,180,110,220,150,120,114,400,230,160,116,126,210,108,356,171,160,200,300,120,90,1,1,0,1,1,0,4,0,2,3,6,8,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,220,150,120,114,400,575,160,116,126,210,162,267,114,160,200,300,120,90,1,1,0,1,1,0,3,0,2,4,3,9,3,3,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,110,220,150,120,114,300,230,160,116,126,280,108,356,114,320,300,200,120,90,1,1,0,1,1,0,3,0,2,5,3,11,2,2,2,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,240,220,220,150,200,228,300,345,160,116,189,210,162,534,114,160,400,200,120,90,1,1,0,1,1,0,2,0,2,4,3,8,2,4,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,180,165,165,350,120,114,700,230,160,116,189,280,108,267,114,160,200,200,120,90,1,1,0,1,1,0,3,0,2,3,3,7,2,2,2,4,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,240,220,220,200,160,114,500,345,160,116,504,210,108,267,114,160,300,300,120,90,1,1,0,1,1,0,2,0,2,3,5,8,2,2,2,6,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,240,300,110,220,200,120,114,500,230,160,116,126,210,108,356,114,240,200,300,120,90,1,1,0,1,1,0,2,0,2,5,3,8,3,2,3,3,1,0
96,170,192,96,192,60,85,65,122,170,110,110,150,60,126,202,140,85,60,320,360,110,220,300,120,152,500,230,320,116,126,210,108,267,228,160,300,200,120,90,1,1,0,1,1,0,3,0,2,3,3,8,2,4,2,3,1,0
